path,outfit,gender,category,style,color,season,material,description,error,category_group,uuid,ext
outfits/female/outfit_055/cb6c48d6-6b93-466b-9a5a-476461b4fd20.jpg,outfit_055,female,t-shirt,casual,dark gray with white and black accents,all-seasons,cotton,"This dark gray t-shirt features a simple yet stylish design with a white background and a bold black logo emblazoned on the front. The fabric is made from high-quality cotton, ensuring comfort and breathability throughout the day. Its relaxed fit makes it suitable for both casual and informal occasions, offering versatility in pairing with various bottoms such as skinny jeans, shorts, or skirts. Pair it with a statement necklace or leave it bare for a minimalist look. It can also be layered under jackets or coats during colder months to add a pop of color to your outfit.",,top,cb6c48d6-6b93-466b-9a5a-476461b4fd20,jpg
outfits/female/outfit_056/1cf4f228-6365-4ea5-b0d2-ac83bcb843e7.jpg,outfit_056,female,sweatshirt,sport,dark gray with U A logo,all-seasons,fabric,"This dark gray women's sport sweatshirt features a distinctive U A logo prominently displayed across the front. The lightweight fabric offers comfort and breathability while maintaining warmth during various activities. Its relaxed fit and cozy hood design make it ideal for casual wear both indoors and outdoors. Pair it effortlessly with skinny jeans, leggings, or shorts for a trendy and comfortable look. Alternatively, combine it with a dressier bottom like chinos or trousers for a more polished appearance suitable for running errands or meeting friends.",,top,1cf4f228-6365-4ea5-b0d2-ac83bcb843e7,jpg
outfits/female/outfit_056/a4a8b2e7-7a25-4d42-bdbc-e838ad8ce8c1.jpg,outfit_056,female,shorts,casual,dark gray with black logo,all-seasons,cotton,"These dark gray shorts feature a stylish black logo prominently placed on the front. Made from soft cotton fabric, they offer comfort while maintaining a chic appearance. The casual style makes them perfect for everyday wear, pairing well with a variety of tops such as tees, tanks, or blouses. Their versatile nature allows them to be worn in both warm and cool weather, adding versatility to your outfit options. These shorts create a relaxed yet sophisticated impression, ideal for running errands, going out with friends, or enjoying casual weekend activities.",,bottom,a4a8b2e7-7a25-4d42-bdbc-e838ad8ce8c1,jpg
outfits/female/outfit_057/af0a3ceb-597c-45f2-af28-75671b385592.jpg,outfit_057,female,sneakers,sport,dimgray with logo,all-seasons,synthetic,"These dimgray sport sneakers feature a minimalist design with a bold logo emblazoned on the side. The upper is constructed from high-quality synthetic materials that offer both durability and comfort. With a sleek silhouette and understated elegance, these shoes pair effortlessly with casual outfits such as skinny jeans and a graphic tee, creating a modern yet approachable look. They also complement athletic wear like leggings and a hoodie, making them versatile enough for both daily wear and fitness activities.",,footwear,af0a3ceb-597c-45f2-af28-75671b385592,jpg
outfits/female/outfit_057/c706a81b-4d41-43b3-b015-6f6b6d4c9851.jpg,outfit_057,female,sweatshirt,casual,darkslategray with green,autumn,fabric,"This cozy darkslategray New York sweatshirt features subtle green accents that add a fresh touch to its classic design. Made from soft fabric, it's both comfortable and stylish, perfect for everyday wear during autumn months when temperatures start to drop. The sweatshirt has a relaxed fit, offering ample room for layering underneath or wearing alone as a statement piece. Its casual style makes it versatile enough to pair with jeans, shorts, skirts, or even leggings. Green detailing adds a pop of color while maintaining a sophisticated vibe. Pair it with neutral tones like black or navy blue for a clean look, or mix it up with bright hues for a more playful ensemble.",,top,c706a81b-4d41-43b3-b015-6f6b6d4c9851,jpg
outfits/female/outfit_057/fda53417-881e-4562-a93f-a4ba70048334.jpg,outfit_057,female,shorts,casual,darkslategray with green accents,all-seasons,cotton,"These darkslategray shorts feature a subtle green accent throughout their design, giving them a unique and contemporary look. The word 'New York' is prominently embroidered in bold letters across the front, adding both style and personality. The shorts have a relaxed fit, providing comfort while maintaining a stylish appearance. They are ideal for casual days out, city strolls, or weekend adventures. Pair these shorts with a simple tank top or a light sweater for a chic yet laid-back ensemble. Their versatile nature allows them to blend effortlessly into various outfits, making them perfect for transitioning between seasons.",,bottom,fda53417-881e-4562-a93f-a4ba70048334,jpg
outfits/female/outfit_058/0d635430-c342-43f1-99b7-1d10c89e06a1.jpg,outfit_058,female,t-shirt,casual,"lightslategray with white, black and white graphic",all-seasons,cotton,"This lightslategray t-shirt features a playful combination of white and black graphics that add a modern twist to its casual appeal. The soft cotton fabric ensures comfort while the subtle gray base offers versatility in pairing with various bottoms such as jeans, shorts, or skirts. Its lightweight construction makes it suitable for year-round wear, whether you're layering under a cardigan during cooler months or wearing on its own during warmer seasons. This top's relaxed fit and slightly cropped length make it ideal for everyday outfits where you want to stay chic yet laid-back. Pair it with high-waisted pants or leggings for a trendy look, or opt for skinny jeans and ankle boots for a more edgy vibe.",,top,0d635430-c342-43f1-99b7-1d10c89e06a1,jpg
outfits/female/outfit_058/2817b50a-2f0b-46c4-9407-8ad21ec81642.jpg,outfit_058,female,sweater,casual,midnight blue with white logo,all-seasons,wool blend,"This midnight blue sweater features a bold white logo prominently displayed on the chest in a stylish design. The wool blend fabric provides warmth and comfort while maintaining a sophisticated look. Its casual style makes it versatile enough for everyday wear, whether it's paired with skinny jeans and boots for a chic urban vibe or layered under a cardigan for a more refined ensemble. The logo adds a unique touch that can be easily incorporated into various outfits, making it a must-have piece for any woman's wardrobe.",,top,2817b50a-2f0b-46c4-9407-8ad21ec81642,jpg
outfits/female/outfit_058/4b5173c0-421a-40ce-8bc6-203e80ca1549.jpg,outfit_058,female,trousers,classic,midnight blue,all-seasons,denim,"These midnight blue cropped trousers feature a modern and chic design that offers a classic yet contemporary look. The cropped style provides a trendy and flattering fit, accentuating the legs while maintaining a polished appearance. Crafted from high-quality denim material, these trousers offer durability and comfort. They boast a timeless blue hue that complements various outfits, making them versatile enough for both casual and semi-formal occasions. Pair them with a crisp white button-down shirt for a business-casual ensemble or team them with a colorful top for a more relaxed vibe. Their cropped length adds versatility, allowing you to wear them with ankle boots, sandals, or even wedge heels. These trousers create an impression of sophistication and elegance, perfect for workdays, weekends, or special events.",,bottom,4b5173c0-421a-40ce-8bc6-203e80ca1549,jpg
outfits/female/outfit_058/65f38854-97bc-4c0f-a440-ff3f407ace7b.jpg,outfit_058,female,sneakers,casual,lightslategray with white accents,all-seasons,puer,"These lightslategray puer sneakers feature a sleek and modern design with white accents that add a touch of elegance. The shoes have a comfortable sole designed for everyday wear, making them suitable for both casual outings and light sports activities. With their classic yet trendy appearance, these sneakers can effortlessly complement various outfits. They pair well with jeans, skirts, dresses, and even leggings. Their versatile nature allows them to create a sophisticated yet laid-back impression. These shoes offer a perfect balance between style and functionality, ensuring comfort throughout the day.",,footwear,65f38854-97bc-4c0f-a440-ff3f407ace7b,jpg
outfits/female/outfit_059/3d006470-466a-458d-bd98-eaeb73a8543b.jpg,outfit_059,female,trousers,classic,darkslategray with black accents,all-seasons,wool blend,"These elegant darkslategray wool blend trousers offer a sophisticated and timeless appeal. Crafted from a luxurious wool blend fabric, they boast a classic fit that enhances the figure while providing comfort and style. The subtle gray hue with undertones of black adds depth and sophistication to any outfit. These trousers feature a smooth texture and slight stretch for added ease of movement. They pair effortlessly with a crisp button-down shirt for a polished business look or can be dressed down with a casual top for a more relaxed vibe. Their versatile nature makes them ideal for both formal and informal occasions, offering versatility in your wardrobe.",,bottom,3d006470-466a-458d-bd98-eaeb73a8543b,jpg
outfits/female/outfit_059/67bd43ab-da0e-4513-abc7-47cc055476f0.jpg,outfit_059,female,jacket,casual,darkslategray with black accents,all-seasons,fabric,"This darkslategray hooded jacket features a sleek design with a zipper closure and a cozy hoodie that adds comfort and style. The fabric has a soft handfeel and smooth texture, providing both warmth and durability in various weather conditions. Its understated yet bold color makes it versatile enough to pair with a variety of outfits. It can easily transition from casual days out to more formal occasions by layering over a button-down shirt or dress. The subtle detailing on the hood and cuffs enhances its aesthetic appeal while also offering practical functionality. Whether worn alone as a standalone piece or paired with jeans, skirts, or trousers, this jacket will elevate your everyday look.",,outerwear,67bd43ab-da0e-4513-abc7-47cc055476f0,jpg
outfits/female/outfit_059/7a5c9ce3-4bb5-4ccc-91ba-9f7d330bec66.jpg,outfit_059,female,tank top,casual,dark gray,all-seasons,cotton,"This dark gray women's tank top features a simple yet elegant design that effortlessly compliments both casual and more formal looks. The lightweight cotton fabric ensures comfort throughout the day while maintaining breathability in warmer weather. Its straightforward silhouette highlights the body's natural lines, making it versatile enough to pair with various bottoms such as jeans, shorts, skirts, or leggings. The minimalist style allows it to blend seamlessly into any outfit, from everyday wear to weekend adventures. Whether worn alone under a cardigan during autumn evenings or layered beneath a sweater during winter days, this tank top offers versatility across seasons. Its timeless appeal makes it ideal for both office settings and social gatherings.",,top,7a5c9ce3-4bb5-4ccc-91ba-9f7d330bec66,jpg
outfits/female/outfit_059/f7458eb0-45c1-40f7-8e0d-a966011c8890.jpg,outfit_059,female,sneakers,sport,silver and gold,all-seasons,leather,"These chic silver and gold 'Golden Goose' star sneakers feature luxurious leather construction and embossed stars on both sides of each shoe. The sleek and modern design adds a touch of sophistication to casual looks while maintaining comfort. Ideal for everyday wear, these shoes pair effortlessly with skinny jeans, shorts, or even dresses for a versatile style. They create a fun, playful vibe that enhances your outfit's personality without overshadowing it.",,footwear,f7458eb0-45c1-40f7-8e0d-a966011c8890,jpg
outfits/female/outfit_060/4057f7ca-245a-46cf-9f29-994a5e8bd15c.jpg,outfit_060,female,sweatshirt,casual,dodgerblue with white logo,all-seasons,fabric,"This dodgerblue sweatshirt features a cozy and casual design with a striking white logo prominently placed on the chest. The soft fabric offers maximum comfort while still maintaining style. It has a relaxed fit that skims the body effortlessly, creating a laid-back yet sophisticated look. Ideal for everyday wear, this sweatshirt pairs well with skinny jeans, leggings, or even shorts during warmer months. Its versatile nature allows it to transition seamlessly from daytime activities to nighttime events. The white logo adds a pop of contrasting color, making it stand out in any outfit.",,top,4057f7ca-245a-46cf-9f29-994a5e8bd15c,jpg
outfits/female/outfit_060/638ebd31-5173-420f-8c31-f99e505ca7eb.jpg,outfit_060,female,pants,sport,black with white logo,all-seasons,fabric,"These sporty black sweat pants feature a subtle white logo embossed on one side, adding a chic touch to their otherwise understated design. The fabric is soft and stretchy, providing comfort and freedom of movement. With a relaxed fit and slightly cropped length, they pair effortlessly with a variety of tops and accessories. Whether worn casually at home or during light workouts, these pants are versatile enough to transition seamlessly from everyday wear to weekend outings.",,bottom,638ebd31-5173-420f-8c31-f99e505ca7eb,jpg
outfits/female/outfit_060/f7458eb0-45c1-40f7-8e0d-a966011c8890.jpg,outfit_060,female,sneakers,sport,silver and gold,all-seasons,leather,"These chic silver and gold 'Golden Goose' star sneakers feature a sleek and modern design that exudes elegance and playfulness. Crafted from premium leather, they boast a sporty yet sophisticated look perfect for everyday wear. The stars on the toe and heel add a fun touch while maintaining a clean and polished aesthetic. These shoes are ideal for pairing with casual outfits such as skinny jeans, shorts, or skirts, offering versatility in both daytime and nighttime looks. Their comfortable fit makes them suitable for long walks or active lifestyles. Whether worn alone or with socks, these sneakers effortlessly blend style and functionality.",,footwear,f7458eb0-45c1-40f7-8e0d-a966011c8890,jpg
outfits/female/outfit_061/3eaa83bd-9fac-4971-b69e-0b3fe0703263.jpg,outfit_061,female,skirt,classic,darkslategray with black and white accents,all-seasons,fabric,"This elegant darkslategray skirt features a sophisticated design with a contrasting black base and a distinctive white waistband that adds a chic touch. The fabric is smooth and lightweight, making it suitable for both formal and casual occasions. Its classic silhouette offers versatility in pairing, allowing you to experiment with different top choices such as blouses, sweaters, or even daringly bold tank tops. The subtle blend of dark tones and bright whites creates a timeless appeal, ideal for work attire or evening events. This piece is perfect for creating polished looks while showcasing your personal style.",,bottom,3eaa83bd-9fac-4971-b69e-0b3fe0703263,jpg
outfits/female/outfit_061/78f5d052-7cc4-42c5-ac15-f7492b705c93.jpg,outfit_061,female,blouse,classic,white with silver details,all-seasons,cotton or silk blend,"This elegant white cropped blouse features a long sleeve design and a sophisticated buttoned front, showcasing subtle silver detailing that adds a touch of sophistication. The cropped length makes it ideal for layering under dresses or jackets, creating a chic and modern look. Its classic style allows for versatile pairing options; pair it with skinny jeans and a bold necklace for a casual yet polished outfit, or dress it up with a pencil skirt and statement earrings for a business-ready ensemble. The soft fabric ensures comfort while maintaining a refined appearance.",,top,78f5d052-7cc4-42c5-ac15-f7492b705c93,jpg
outfits/female/outfit_061/c9f7246a-ac0d-4a15-b556-74196cc585ba.jpg,outfit_061,female,shoes,classic,darkslategray with black accents,all-seasons,leather,"These elegant darkslategray high-heeled shoes feature a single stiletto heel that adds sophistication and grace to any outfit. The luxurious leather material ensures comfort and durability while the dark gray hue provides a sophisticated touch suitable for both daytime and evening wear. The subtle contrast of black accents on the shoe enhances its appearance, making it versatile enough to complement various outfits ranging from business attire to casual evenings. These shoes create an impression of elegance and class, perfect for special occasions or formal events.",,footwear,c9f7246a-ac0d-4a15-b556-74196cc585ba,jpg
outfits/female/outfit_062/6cf71748-143d-46bd-8ca0-01a00be9aee5.jpg,outfit_062,female,jeans,casual,dimgray,all-seasons,denim,"These dimgray denim wide-leg jeans feature a contemporary and relaxed fit, providing comfort and style. The wide-leg design enhances movement while maintaining a modern aesthetic. A belted waistline adds definition and adjustability, allowing for a tailored look that can easily transition from day-to-night wear. These jeans are versatile enough to pair with a variety of tops, such as a crisp button-down shirt for a chic office ensemble or a casual tee for weekend errands. They also work well with boots, flats, or wedges depending on your mood and occasion. With their timeless appeal and practicality, these jeans will become a staple in any woman's wardrobe.",,bottom,6cf71748-143d-46bd-8ca0-01a00be9aee5,jpg
outfits/female/outfit_062/e94814fb-f260-4f46-ad19-fe256bff9b76.jpg,outfit_062,female,jacket,classic,dimgray denim,all-seasons,denim,"This dimgray denim jacket features a classic style with a timeless button closure. The jacket's sturdy construction is made from durable denim fabric, offering both comfort and versatility in various weather conditions. Its understated yet sophisticated appearance makes it suitable for everyday wear as well as more formal occasions. Pair it with skinny jeans and a crisp white shirt for a polished look, or opt for a casual vibe by pairing it with distressed jeans and a graphic tee. The buttoned closure adds functionality while maintaining a clean aesthetic, making it an essential piece for any woman's wardrobe.",,outerwear,e94814fb-f260-4f46-ad19-fe256bff9b76,jpg
outfits/female/outfit_062/facf3026-e897-4d24-84d4-008e39155a14.jpg,outfit_062,female,bag,classic,darkslategray with black and gold accents,all-seasons,leather,"This elegant darkslategray leather bag features a modern design with a row of sleek black leather slings adorned with eye-catching gold hardware. The supple leather offers luxurious comfort while maintaining durability. Its classic style makes it versatile enough for everyday use yet sophisticated enough for special occasions. Ideal for pairing with a variety of outfits, whether you're wearing a simple dress or a tailored suit. The gold hardware adds a touch of glamour that enhances both daytime and evening looks. This piece perfectly complements any outfit, creating a polished and refined impression.",,accessory,facf3026-e897-4d24-84d4-008e39155a14,jpg
outfits/female/outfit_063/00d9899f-ed17-43eb-a17f-b5ad11f82afb.jpg,outfit_063,female,jacket,classic,darkslategray with black accents,all-seasons,fabric,"This elegant darkslategray jacket features a classic style with a sharp black lapel that adds sophistication and depth to its appearance. The fabric is smooth and soft to the touch, offering comfort while maintaining a polished look. It has a structured silhouette with slightly padded shoulders, creating a tailored fit that accentuates the wearer's figure. The jacket is versatile enough to be worn during both daytime events and evening occasions, pairing well with formal dresses, pants, or skirts. Its understated yet sophisticated design makes it suitable for both business meetings and social gatherings, providing a perfect balance between elegance and practicality.",,outerwear,00d9899f-ed17-43eb-a17f-b5ad11f82afb,jpg
outfits/female/outfit_063/464677b9-c031-4da7-9637-942c556e6b32.jpg,outfit_063,female,trousers,classic,darkslategray with black accents,all-seasons,stretch fabric,"These darkslategray high-waist trousers are crafted from a luxurious stretch fabric that offers exceptional comfort and mobility. The high waist adds a chic and modern touch, elevating your outfit while enhancing your figure. The subtle black accents add sophistication and versatility, allowing you to pair them effortlessly with various tops and jackets. Whether you're looking for a formal event or simply wanting to create a polished everyday look, these trousers provide both style and functionality. They are perfect for layering under a tailored blazer during autumn or winter, creating a sophisticated yet casual vibe. Pair them with a crisp button-down shirt and loafers for a business-ready ensemble, or wear them with a colorful top and flats for a more relaxed vibe.",,bottom,464677b9-c031-4da7-9637-942c556e6b32,jpg
outfits/female/outfit_063/af6552b9-d989-4d30-8486-349f6c484fd5.jpg,outfit_063,female,handbag,classic,darkslategray with black and silver accents,all-seasons,leather,"This elegant darkslategray handbag features subtle black and silver accents that add sophistication and understated glamour. Crafted from premium leather, its supple texture offers comfort and durability while maintaining a classic look. The sleek sling style allows for easy shoulder carry, making it versatile for both daytime errands and evening events. With minimalistic design and functional details, this bag pairs effortlessly with various outfits, enhancing both casual and formal ensembles. Whether paired with a chic dress or smart pants, it exudes timeless elegance and enhances your overall outfit.",,accessory,af6552b9-d989-4d30-8486-349f6c484fd5,jpg
outfits/female/outfit_063/eda91234-c390-4ea8-90f9-39ed67cc9043.jpg,outfit_063,female,dress,classic,darkslategray with black accents,all-seasons,fabric with lining,"This elegant darkslategray dress features a luxurious combination of subtle gray hues with undertones of deep navy. The top portion is meticulously crafted with a sheer-lined design, offering just enough transparency to create an airy, sophisticated look while maintaining modesty. Similarly, the skirt also boasts a sheer-lined finish, showcasing its sleek, modern silhouette. Made from high-quality fabric that provides both comfort and durability, this dress can effortlessly transition between daytime and evening occasions. Its versatile nature allows it to pair seamlessly with a variety of accessories such as statement necklaces, chunky bracelets, or delicate gold jewelry. Whether worn for a formal event, dinner party, or even a more casual date night, this dress exudes sophistication and class.",,dress,eda91234-c390-4ea8-90f9-39ed67cc9043,jpg
outfits/female/outfit_064/73d70722-0b82-481e-bf53-545bbe984bfa.jpg,outfit_064,female,boot,classic,darkslategray with brown accents,all-seasons,leather,"These darkslategray with brown accented leather knee boots feature a classic design that exudes sophistication and elegance. With their pointed heels, they provide a chic and modern touch to any outfit. The leather material ensures comfort and durability while maintaining a luxurious feel. These boots are versatile enough to pair with both casual and formal ensembles, making them perfect for everyday wear as well as special occasions. Whether you're wearing them with skinny jeans, a long dress, or even a smart suit, these boots will add a striking contrasting element to your look.",,footwear,73d70722-0b82-481e-bf53-545bbe984bfa,jpg
outfits/female/outfit_064/7b33387a-8192-4e11-8a26-517e12c7bd1d.jpg,outfit_064,female,t-shirt,casual,darkslategray with white logo,all-seasons,cotton,"This darkslategray women's t-shirt features a timeless design with a clean-cut v-neckline that enhances the classic silhouette. The white logo printed on the chest adds a subtle pop of contrast, making it both versatile and trendy. Made from soft cotton fabric, it offers comfort while maintaining durability. It pairs effortlessly with jeans, shorts, or skirts for casual everyday wear. Whether worn alone as a statement piece or layered under outerwear, this t-shirt elevates your outfit with its simple yet chic aesthetic.",,top,7b33387a-8192-4e11-8a26-517e12c7bd1d,jpg
outfits/female/outfit_064/dc219c2b-326e-4ee5-b480-66d3f6ff29be.jpg,outfit_064,female,skirt,classic,darkslategray with black and brown accents,all-seasons,woven fabric,"This darkslategray skirt features a classic black and brown plaid pattern that adds a sophisticated touch to any outfit. The skirt has functional buttons running down the front, offering both style and practicality. Its elegant silhouette falls just below the knee, creating a polished appearance suitable for various occasions. Pair it with a crisp button-down shirt and heels for a business-casual look, or layer it under a cardigan for a cozy autumn ensemble. Its neutral tones make it versatile enough to complement almost any top or jacket in your wardrobe.",,bottom,dc219c2b-326e-4ee5-b480-66d3f6ff29be,jpg
outfits/female/outfit_065/15560859-2aa6-4bd7-9e13-d1b57c4d4955.jpg,outfit_065,female,heel,classic,darkslategray with black accents,all-seasons,sued,"The darkslategray the black sued pointed heel is a timeless addition to any woman's wardrobe. Crafted from premium sued material, these shoes exude elegance and sophistication. The pointed toe adds a touch of femininity while the elevated heel offers comfort and support. The subtle combination of darkslategray and black enhances the overall style, making them versatile enough for both formal and semi-formal occasions. Pair these heels with a dressy suit for a polished look or with a statement skirt for a chic evening ensemble. Their classic design ensures they will remain in style year after year.",,footwear,15560859-2aa6-4bd7-9e13-d1b57c4d4955,jpg
outfits/female/outfit_065/6726fcdf-0f93-4665-a25f-47b67c56fad6.jpg,outfit_065,female,t-shirt,casual,gray,all-seasons,cotton,"This gray cropped t-shirt features a relaxed fit and a short cropped length that is perfect for layering under jackets or worn alone for a casual look. The soft cotton fabric provides comfort while maintaining durability. It has a simple design with no prints or embellishments, making it versatile enough to pair with various bottoms such as skinny jeans, shorts, or skirts. Its cropped style adds a modern touch to any outfit, creating a stylish yet effortless vibe. Pair it with high-waisted pants or a pencil skirt for a chic and feminine ensemble.",,top,6726fcdf-0f93-4665-a25f-47b67c56fad6,jpg
outfits/female/outfit_065/b24a4884-2e0d-4e7f-9fbb-860ee2a6eb47.jpg,outfit_065,female,jeans,casual,dark slategray with dark blue accents,all-seasons,denim,"These cropped jeans feature a dark slategray waistband and a deep dark blue denim fabric throughout the legs. The cropped length enhances a modern silhouette, sitting just above the ankle for a trendy and stylish look. With a classic five-pocket design, these jeans offer both comfort and versatility. They pair effortlessly with tees, tanks, or sweaters for a casual daytime outfit, while their slightly slim fit also works well for a more polished evening ensemble. For added style, consider pairing them with a graphic tee and chunky boots for a chic autumn-winter look.",,bottom,b24a4884-2e0d-4e7f-9fbb-860ee2a6eb47,jpg
outfits/female/outfit_066/45ec65f4-610e-4e64-9dc7-7f68a7878fa0.jpg,outfit_066,female,jeans,casual,darkslateblue,all-seasons,denim,"These darkslateblue ragged jeans exude a laid-back, effortlessly cool vibe. The jean features a distressed look with visible rips and tears along the hems and knees, adding character and personality. The denim fabric is soft and flexible, ensuring comfort throughout the day. The high waist design enhances the figure while maintaining a relaxed fit. These jeans pair perfectly with a simple white tee or a casual button-down shirt for a chic yet understated outfit. For a more polished look, combine them with a blazer and oxford shoes. Their versatile nature makes them suitable for both everyday wear and weekend activities.",,bottom,45ec65f4-610e-4e64-9dc7-7f68a7878fa0,jpg
outfits/female/outfit_066/b0862290-0017-424f-bf31-2e5ff8344551.jpg,outfit_066,female,jacket,classic,darkslategray with black accents,all-seasons,leather,"This darkslategray leather jacket features a timeless classic style with a single breast design that exudes sophistication and elegance. The deep gray hue provides a subtle yet striking appearance, while the smooth and supple texture of the high-quality leather adds luxurious comfort. Its understated look makes it versatile enough to complement both casual and formal ensembles. Pair it with skinny jeans and a simple tee for a chic daytime outfit, or wear it over a silk blouse and pencil skirt for a polished evening ensemble. The sleek lines and structured silhouette enhance the wearer's figure, creating a confident and sophisticated impression.",,outerwear,b0862290-0017-424f-bf31-2e5ff8344551,jpg
outfits/female/outfit_066/c9f7246a-ac0d-4a15-b556-74196cc585ba.jpg,outfit_066,female,shoes,classic,darkslategray with black accents,all-seasons,leather,"These elegant darkslategray high-heeled shoes feature a classic design with a single slender heel that adds just the right amount of sophistication and height. The matte finish of the leather gives them a timeless appearance, making them suitable for both formal and semi-formal occasions. With their understated yet sophisticated style, these shoes complement a variety of outfits perfectly—from office attire to evening events. Their versatile nature allows them to transition seamlessly from daytime to nighttime looks. Pair them with a sleek black dress for a chic evening look or wear them with tailored trousers and a crisp blouse for a polished business ensemble.",,footwear,c9f7246a-ac0d-4a15-b556-74196cc585ba,jpg
outfits/female/outfit_066/fe8925a2-19ec-415d-94fb-0cfcc3ad2d1a.jpg,outfit_066,female,shirt,casual,indianred with white logo,all-seasons,cotton,"This elegant Indian Red Shirt features a simple yet stylish design with a bold red and white logo prominently displayed on the chest. Made from high-quality cotton, it offers both comfort and durability. The casual style makes it perfect for everyday wear, whether you're heading to work, running errands, or simply relaxing at home. Its versatile nature allows it to blend effortlessly into various outfits, pairing well with skinny jeans, shorts, or even trousers. Pair it with a statement necklace or simple accessories to complete your look.",,top,fe8925a2-19ec-415d-94fb-0cfcc3ad2d1a,jpg
outfits/female/outfit_067/653ece47-ae1f-4325-9438-82ea972c42dd.jpg,outfit_067,female,jeans,casual,lightslategray,all-seasons,denim,"These lightslategray jeans have a classic straight-leg fit that skims the figure while maintaining comfort. The denim fabric offers flexibility and durability, making them suitable for everyday wear. With their understated gray hue, these jeans blend effortlessly into various outfits. They can be paired with a simple white tee for a casual look or dressed up with a button-down shirt and heels for a more polished vibe. Their subtle shade makes them versatile enough to be worn in both warm and cool weather, ensuring all-season appeal.",,bottom,653ece47-ae1f-4325-9438-82ea972c42dd,jpg
outfits/female/outfit_067/ad8b3ad1-1a97-4447-ac16-2cfbb628249b.jpg,outfit_067,female,ankle_boots,classic,darkslategray with black accents,all-seasons,leather,"These elegant darkslategray leather ankle boots feature a sophisticated design with a subtle black leather bow at the front. The boots have a classic shape, with a slightly pointed toe and medium heel that enhances both comfort and style. They offer exceptional durability due to their high-quality leather construction, which also adds a luxurious touch to any outfit. These boots are perfect for transitioning between seasons, from autumn evenings to winter walks. They pair effortlessly with dresses, skirts, pants, or trousers, creating a chic and polished look. Their understated yet sophisticated appearance makes them versatile enough to be worn in various contexts, whether for formal occasions or everyday wear.",,footwear,ad8b3ad1-1a97-4447-ac16-2cfbb628249b,jpg
outfits/female/outfit_067/f6835dcb-99b7-469b-9480-9aa1929ca439.jpg,outfit_067,female,jacket,casual,darkslategray with metallic effect,all-seasons,fabric with metallic finish,"This darkslategray cropped jacket features a modern and sleek design with a subtle metallic sheen that catches the light. Its cropped fit enhances the waistline, creating a streamlined look that is both chic and contemporary. The jacket's versatile style makes it suitable for casual evenings out, weekend getaways, or as a layering piece during transitional seasons. It pairs effortlessly with skinny jeans, midi skirts, or tailored trousers, offering endless possibilities for personal expression. The metallic effect adds a touch of sophistication while remaining approachable and easy-to-wear.",,outerwear,f6835dcb-99b7-469b-9480-9aa1929ca439,jpg
outfits/female/outfit_068/55fdcf9a-e657-4f09-a494-68875dd98147.jpg,outfit_068,female,heels,classic,tan with nude patent accents,all-seasons,leather and patent,"These tan pointed heels feature a classic design with a pointed toe and a sharp silhouette that adds sophistication to any outfit. The nude patent finish enhances their elegance while providing a touch of modern flair. They have a comfortable yet supportive heel that makes them versatile for both daytime and evening wear. These shoes pair effortlessly with dresses, skirts, or pants, creating a polished look suitable for business meetings, formal events, or even casual gatherings. Their smooth texture and refined detailing make them ideal for adding a touch of glamour to your wardrobe.",,footwear,55fdcf9a-e657-4f09-a494-68875dd98147,jpg
outfits/female/outfit_068/d72529ac-9559-4d75-a9cf-76662a124a87.jpg,outfit_068,female,jeans,casual,dark gray with blue distressing,all-seasons,denim,"These dimgray ragged jeans feature a classic fit with subtle distressing on the knees and thighs, giving them a lived-in look. The dark gray base color transitions seamlessly into patches of light blue, creating a vintage aesthetic. The jeans have a relaxed silhouette that skims the body without being too tight or loose, making them versatile for everyday wear. They pair well with simple tops like tees or blouses for a casual daytime outfit, while adding more style when paired with a crop top or oversized shirt for a nighttime ensemble. Their unique texture and worn appearance make them perfect for pairing with boots, sneakers, or ankle boots depending on the occasion.",,bottom,d72529ac-9559-4d75-a9cf-76662a124a87,jpg
outfits/female/outfit_068/e54ee34e-8475-4885-b89b-a03f209e8e12.jpg,outfit_068,female,sweater,casual,rosybrown with pink accents,all-seasons,knitwear,"This rosybrown sweater features a delicate feathered collar that adds a playful touch to its casual style. Made from soft and cozy knitwear, it provides comfort while maintaining a feminine appeal. The gentle shade of rosybrown complements both pastel and neutral tones, making it versatile for various occasions. Its relaxed fit allows for layering under jackets or pairing with skinny jeans and skirts for a chic look. Paired with bold accessories like statement earrings or chunky bracelets, this sweater elevates everyday outfits, creating a modern yet approachable vibe.",,top,e54ee34e-8475-4885-b89b-a03f209e8e12,jpg
outfits/female/outfit_069/69ce6be5-1087-445a-b1cb-e2f513bde327.jpg,outfit_069,female,sneakers,sport,darkgray with mesh details,all-seasons,mesh and synthetic materials,"These dark gray sporty sneakers feature a modern design with mesh panels that add breathability and texture. The clean lines and minimalist style make them versatile enough for everyday wear while still maintaining a chic and contemporary look. They have a sleek silhouette with contrasting mesh detailing on the sides and toe area, creating a dynamic play between solid and perforated surfaces. The rubber sole provides durability and traction, ensuring comfort during both casual walks and light exercise routines. These shoes pair effortlessly with jeans, shorts, skirts, and even dresses, offering endless styling possibilities. Whether you're hitting the gym, running errands, or simply stepping out for a casual date night, these sneakers deliver style and functionality in equal measure.",,footwear,69ce6be5-1087-445a-b1cb-e2f513bde327,jpg
